gene,log fold change,p-value,adjusted p-value,cluster
RPF1,0.2272905,2.552070565690453e-09,8.71905119456982e-09,Fib9
VAT1,-0.1732384,2.554116942064899e-09,8.724091299204234e-09,Fib9
CHSY1,0.6676253,2.6017529071624007e-09,8.884814589069007e-09,Fib9
DUSP3,0.5061655,2.638315249512059e-09,9.007658792198637e-09,Fib9
ICAM3,1.156771,2.6591227564161665e-09,9.076670414359093e-09,Fib9
SSC5D,0.22607651,2.671060721101588e-09,9.115382599380419e-09,Fib9
TTC8,1.0790873,2.714238908732148e-09,9.260665474845557e-09,Fib9
WDR82,0.06621048,2.7195617983196502e-09,9.276754459431142e-09,Fib9
CLEC2A,1.314284,2.786058860023567e-09,9.50146217612413e-09,Fib9
PSMD10,0.28306058,2.8326851852592335e-09,9.658318349293481e-09,Fib9
AASDHPPT,0.5381519,2.8837830548880037e-09,9.830347280387024e-09,Fib9
TSC2,0.5464587,2.923715819776846e-09,9.964247913228764e-09,Fib9
MLXIP,0.5242791,2.9449477474866005e-09,1.0034369137376271e-08,Fib9
ZBTB44,0.25534776,3.029927574157053e-09,1.0321619914194688e-08,Fib9
IWS1,0.0897595,3.0403452814901773e-09,1.0354799147104228e-08,Fib9
MSRA,0.8269103,3.0443420434323734e-09,1.0366100025285221e-08,Fib9
DECR2,1.2274305,3.0465833023798113e-09,1.0369108721892071e-08,Fib9
PYCR3,1.8059531,3.0465833023798113e-09,1.0369108721892071e-08,Fib9
SLC17A9,1.9718654,3.0685990721818755e-09,1.043938771215549e-08,Fib9
BRD4,-0.10698578,3.082535533550468e-09,1.0484464545754487e-08,Fib9
MECR,0.6592755,3.1040999435552055e-09,1.055546007074928e-08,Fib9
RARA,0.51912725,3.115172694469575e-09,1.0590755154244993e-08,Fib9
MICA,0.603316,3.120165825626021e-09,1.0605370045936243e-08,Fib9
APCDD1,-0.06441958,3.12849786499403e-09,1.0631324780374596e-08,Fib9
PPP2R5E,0.008946777,3.1704405228318734e-09,1.077145884925642e-08,Fib9
CDCA7L,1.2687806,3.1992332880199305e-09,1.0866864237159093e-08,Fib9
NIT1,0.6341325,3.243991639116968e-09,1.101644559526716e-08,Fib9
ZC3H7A,0.3437148,3.259911414775986e-09,1.1068047757435693e-08,Fib9
SMS,0.06156762,3.291617971067615e-09,1.1173214335123959e-08,Fib9
CAMK1,0.6812673,3.306743852167456e-09,1.1222064506078181e-08,Fib9
TTC19,0.4547256,3.31988640716916e-09,1.1264163676034856e-08,Fib9
GRWD1,0.6215374,3.333034071388372e-09,1.1306261479115565e-08,Fib9
DKK3,0.07186249,3.4065843949476865e-09,1.155319196998799e-08,Fib9
FGFR1,-0.036845,3.424383817209502e-09,1.1610979535599366e-08,Fib9
FAM118B,1.0186455,3.4341414231113493e-09,1.1641480301381682e-08,Fib9
DICER1,0.3423813,3.451276489415894e-09,1.1696971017490077e-08,Fib9
COL15A1,-0.14819923,3.501094716837832e-09,1.1863181410758182e-08,Fib9
AMFR,0.32412308,3.515470378179517e-09,1.1909250394032408e-08,Fib9
MED13L,0.17055646,3.521690315441546e-09,1.1927676179239383e-08,Fib9
CSAD,1.3020767,3.5546794246684054e-09,1.2036738685836818e-08,Fib9
ACYP2,1.1136175,3.6529356896603456e-09,1.2366709366037628e-08,Fib9
WDR77,0.8732125,3.6631261215203774e-09,1.2398460338183862e-08,Fib9
NME7,0.75622123,3.6753056502300208e-09,1.2436641648764075e-08,Fib9
IBTK,0.12296582,3.676035158374455e-09,1.2436641648764075e-08,Fib9
NFKB2,1.137496,3.692221106783614e-09,1.2488635386651839e-08,Fib9
KIF1C,0.65296793,3.7219993211794086e-09,1.2586570651099285e-08,Fib9
UBQLN2,0.11138952,3.754347387596377e-09,1.2693151028228124e-08,Fib9
PRKDC,-0.027569372,3.8012122998454614e-09,1.2848753680048555e-08,Fib9
MSL3,0.6845474,3.839318474414343e-09,1.2974687985990947e-08,Fib9
ANP32E,0.252967,3.917158008510917e-09,1.3234812780359269e-08,Fib9
AAAS,0.7591946,4.003935181304456e-09,1.3525013245118435e-08,Fib9
BMS1,0.30584013,4.029164739837003e-09,1.360722781362154e-08,Fib9
HNRNPLL,0.47523215,4.0627214325720575e-09,1.3717522078368298e-08,Fib9
RPUSD3,0.6702252,4.102340742835198e-09,1.3848233115316605e-08,Fib9
TIA1,0.44918036,4.174815912782741e-09,1.4089773103790626e-08,Fib9
AAGAB,0.79433876,4.284687689201571e-09,1.4457389982892425e-08,Fib9
ADARB1,0.501834,4.2981126456243115e-09,1.4499485570210105e-08,Fib9
NEK7,0.4226218,4.411410449174806e-09,1.4878404639246007e-08,Fib9
TNFSF12,-0.08193211,4.485191591222154e-09,1.5123907628238057e-08,Fib9
AIFM2,0.7224099,4.5062461778979796e-09,1.5191549407943422e-08,Fib9
OSR2,0.00070095586,4.509959024122672e-09,1.5200711406326968e-08,Fib9
HLA-DPA1,1.0585616,4.548768100954156e-09,1.5328134291214367e-08,Fib9
GIGYF2,0.17726086,4.559087158623973e-09,1.5359518382880718e-08,Fib9
ARMT1,0.9197703,4.5787032053255035e-09,1.5422203188830662e-08,Fib9
RABL2B,0.8878273,4.579793659471173e-09,1.5422475341362913e-08,Fib9
NUFIP2,-0.004484214,4.614288316372475e-09,1.553521138033713e-08,Fib9
CUEDC1,0.9788183,4.631961112288253e-09,1.5591275008859202e-08,Fib9
XAF1,0.4189954,4.675223549390131e-09,1.5733430208621777e-08,Fib9
EIF1AY,1.723711,4.752615639507177e-09,1.599035328050047e-08,Fib9
ZBED1,1.5652838,4.761895424231343e-09,1.6018047259443684e-08,Fib9
UBLCP1,0.20593268,4.7714522537862286e-09,1.6046660761027e-08,Fib9
ARL4A,0.6794337,4.822202902325385e-09,1.6213768288140053e-08,Fib9
C11orf68,0.37130862,4.9570560160254305e-09,1.6663519067955205e-08,Fib9
NUP50,0.6992206,4.9625446379372706e-09,1.667829908569677e-08,Fib9
POLR3K,0.7864099,4.9928548649794895e-09,1.6776475596691973e-08,Fib9
PXK,-0.019833492,5.012481220932052e-09,1.6838717978829357e-08,Fib9
UBXN8,1.3814683,5.0814905634874505e-09,1.706679163528382e-08,Fib9
RUSC1,0.39393708,5.141789952305399e-09,1.7265518030658383e-08,Fib9
FAM111A,0.53570276,5.218966410287449e-09,1.7520815805965007e-08,Fib9
USP47,0.1122902,5.241552990578541e-09,1.759277563856014e-08,Fib9
CXXC1,0.65091795,5.304130622208452e-09,1.779890053915512e-08,Fib9
ASCC3,0.8955031,5.326065096500791e-09,1.7868579914133446e-08,Fib9
RAF1,0.1892871,5.331806343675718e-09,1.7883913460616294e-08,Fib9
KDELC2,-0.16745487,5.358279204854248e-09,1.7968762865894323e-08,Fib9
TEX261,0.013740209,5.364999153460984e-09,1.7987349005512847e-08,Fib9
TASP1,0.95062375,5.435705763548207e-09,1.8220409378582152e-08,Fib9
ANKLE2,0.3221498,5.478237597817094e-09,1.835894675442214e-08,Fib9
SMAD5,0.037855506,5.504262187982244e-09,1.8442115578291023e-08,Fib9
TBCC,0.6614697,5.541761454222051e-09,1.8563685573079346e-08,Fib9
TRMU,1.314824,5.5739612877524595e-09,1.8667454214079987e-08,Fib9
FAF2,0.071401246,5.593459318919316e-09,1.8728647763369695e-08,Fib9
DENND5A,0.3248371,5.623287385509072e-09,1.8824395093940626e-08,Fib9
OSBPL2,0.7763104,5.631511479991485e-09,1.8847795323591132e-08,Fib9
CCDC127,0.42655176,5.651205320240233e-09,1.89095643519539e-08,Fib9
ZNHIT6,0.36907363,5.657937910155945e-09,1.8927946031018848e-08,Fib9
FBXO22,0.9657597,5.720894919787712e-09,1.913437046195693e-08,Fib9
ALDH16A1,0.37824053,5.8587905080835745e-09,1.9591292690669134e-08,Fib9
P4HA3,3.146955,5.915041242391374e-09,1.9775061277638047e-08,Fib9
IGFBP7,0.44232482,5.971373478067635e-09,1.995902185502913e-08,Fib9
KIN,0.71780545,6.088854542431976e-09,2.034724417756474e-08,Fib9
SRPK1,0.5946433,6.120794755775144e-09,2.044950566370633e-08,Fib9
SNX24,1.103352,6.15065575807375e-09,2.054477732442085e-08,Fib9
ATL1,0.6522153,6.16004493056153e-09,2.057164108314984e-08,Fib9
SERGEF,0.40515822,6.1831616082074904e-09,2.064092937306196e-08,Fib9
NEGR1,-0.2086717,6.183495437717285e-09,2.064092937306196e-08,Fib9
AUTS2,0.61875266,6.223766502072019e-09,2.077081785430415e-08,Fib9
NR2C2AP,0.8020182,6.2590122880386885e-09,2.0883882197420483e-08,Fib9
TMEM138,0.6642747,6.288298715474083e-09,2.097701744460944e-08,Fib9
SLC25A22,1.758504,6.3155030417884644e-09,2.1063167895921133e-08,Fib9
CDK11B,0.63904184,6.337177936775219e-09,2.113084326222254e-08,Fib9
SDCCAG8,0.19733557,6.641080468194765e-09,2.2139350535066577e-08,Fib9
THNSL2,0.7425131,6.85545869144099e-09,2.284903589608578e-08,Fib9
SCAMP1,0.5056295,6.8811096730418504e-09,2.292776527605121e-08,Fib9
TAOK1,0.06873669,6.8820820812238824e-09,2.292776527605121e-08,Fib9
DHX9,0.015444714,6.929474565857159e-09,2.3080620146853058e-08,Fib9
EML3,0.78987545,7.0272454152495315e-09,2.340117151034153e-08,Fib9
UTP3,0.24925885,7.11673451651641e-09,2.3694010405359234e-08,Fib9
ATP6V1C1,0.4340429,7.236109376468264e-09,2.4086199765864617e-08,Fib9
LSS,0.2990707,7.372071864378996e-09,2.4533419984398507e-08,Fib9
INPP5K,0.61847454,7.477164027780463e-09,2.487773481253465e-08,Fib9
TOB2,-0.08814694,7.612111568892609e-09,2.5321211719258408e-08,Fib9
TMEM30B,0.615438,7.627091910549505e-09,2.53655190362821e-08,Fib9
PIGU,0.6908239,7.657652383011498e-09,2.5461610829451595e-08,Fib9
FAM110B,0.51268643,7.702631335958288e-09,2.5605591655443498e-08,Fib9
SPOCK1,-0.16416396,7.831129984928252e-09,2.6027091061744792e-08,Fib9
PEX19,0.08956219,7.861061991461187e-09,2.6120887952919212e-08,Fib9
TWIST1,-0.10034662,7.881483492815562e-09,2.618304922852495e-08,Fib9
ZDHHC1,0.5542453,7.918075042871131e-09,2.6298890254371932e-08,Fib9
RCE1,1.6007979,8.185346836952431e-09,2.7180689768358347e-08,Fib9
TBPL1,0.62754136,8.231241916194006e-09,2.7327150678083777e-08,Fib9
C6orf120,0.29392007,8.282043210509477e-09,2.748983269025038e-08,Fib9
SUPT5H,0.06649866,8.398882251376487e-09,2.7871589482897207e-08,Fib9
RFT1,1.1066611,8.466591871188966e-09,2.8090180458820906e-08,Fib9
BCS1L,0.6691646,8.507699712363036e-09,2.8220437156643948e-08,Fib9
CPD,0.47349817,8.569668225488025e-09,2.8419818094730696e-08,Fib9
VCL,-0.08947481,8.671992635969649e-09,2.875291676024232e-08,Fib9
NR2F1,1.4441593,8.685976957272345e-09,2.8793033424985906e-08,Fib9
HELZ2,0.9448458,8.72392003736752e-09,2.8912536031848316e-08,Fib9
ZNF226,0.7122317,8.743419503224318e-09,2.8970874818167343e-08,Fib9
RASSF8-AS1,0.75060725,8.756462190246694e-09,2.9007798732599927e-08,Fib9
CCDC137,1.1223058,8.771399655030112e-09,2.9050982161878787e-08,Fib9
CREB3L2,-0.004935656,8.843385912628873e-09,2.928305220364319e-08,Fib9
PRKAA1,0.17814581,8.85669190685104e-09,2.932075615022749e-08,Fib9
CPTP,1.0829378,9.17979348156251e-09,3.038382349531254e-08,Fib9
ST5,0.086837836,9.224140547529598e-09,3.0523991954834185e-08,Fib9
TMEM19,0.63590074,9.275316692268026e-09,3.068669319350099e-08,Fib9
NFKB1,0.2454281,9.42604145180282e-09,3.117860181383458e-08,Fib9
FAT1,0.46547064,9.44920748087034e-09,3.124846163028674e-08,Fib9
GRAMD1A,0.7824807,9.510725901329225e-09,3.1445094836104745e-08,Fib9
CIART,1.2270432,9.799166025462565e-09,3.2391746600073723e-08,Fib9
NRSN2,0.8122642,9.831931497061538e-09,3.24930232837765e-08,Fib9
ALDH1B1,1.0484654,9.856657543270835e-09,3.256769283440667e-08,Fib9
TELO2,1.3557138,9.94543083318729e-09,3.285390483930273e-08,Fib9
DOCK7,0.49981797,1.0014887558951617e-08,3.307619620821318e-08,Fib9
HYOU1,0.7486582,1.0025830659846409e-08,3.3105180140327256e-08,Fib9
ABTB1,0.9103745,1.010733310209506e-08,3.336708734266307e-08,Fib9
HSPA4,0.19378574,1.0307262181382883e-08,3.401975579529463e-08,Fib9
CDK12,0.43530425,1.0379794955420516e-08,3.425175371441961e-08,Fib9
LPGAT1,0.9177276,1.0445665172613878e-08,3.446167073686328e-08,Fib9
FAHD1,0.6084842,1.0478299471463807e-08,3.4561870962342825e-08,Fib9
UCKL1,0.71889186,1.056878395327849e-08,3.485280114126273e-08,Fib9
RABIF,0.8267053,1.0643458335130189e-08,3.5091479833609676e-08,Fib9
PTGER2,0.8139577,1.073475768894728e-08,3.5384856214646026e-08,Fib9
CTR9,0.24179448,1.0783379241997913e-08,3.553745801974501e-08,Fib9
GALM,0.75431174,1.1006738186501028e-08,3.6265730327610694e-08,Fib9
MRPS9,0.2956863,1.1393088128636149e-08,3.753060624647772e-08,Fib9
ATP6V1A,0.43003783,1.1400574313644838e-08,3.75471696077889e-08,Fib9
COBLL1,0.7921074,1.1729529819893329e-08,3.862223927546251e-08,Fib9
CBR4,0.67789584,1.173653045316929e-08,3.86369617827933e-08,Fib9
MIIP,0.9905552,1.1990957285073889e-08,3.946603588224599e-08,Fib9
RIOK1,0.294093,1.2013301783137817e-08,3.9531060908537304e-08,Fib9
PITPNA,0.13533825,1.2199820256157365e-08,4.013617368356747e-08,Fib9
SLMAP,0.44295236,1.228762158591997e-08,4.0415919750297536e-08,Fib9
HPCAL1,1.0393815,1.2290143845507828e-08,4.0415919750297536e-08,Fib9
COG4,0.7661105,1.2432936712708461e-08,4.0876691409087764e-08,Fib9
RAP2B,0.1391747,1.2572348905706327e-08,4.132615225622211e-08,Fib9
NID2,-0.01632351,1.2761637488818928e-08,4.1939331463362543e-08,Fib9
AC093673.1,1.698063,1.312954215526001e-08,4.313911732019717e-08,Fib9
CD248,-0.016123274,1.3328559247676667e-08,4.3783600539410984e-08,Fib9
DNAJC17,1.4247978,1.3340274026454217e-08,4.381266088025977e-08,Fib9
PALM,0.048328135,1.3505335020964606e-08,4.434522623500309e-08,Fib9
PLEKHB2,0.67365223,1.3704635294241889e-08,4.498996434978398e-08,Fib9
KCTD5,1.2546446,1.3773913180404902e-08,4.520767594127307e-08,Fib9
KHDRBS1,-0.20163813,1.388707853962143e-08,4.5569307130551525e-08,Fib9
ELAC2,0.48915887,1.4145945709694031e-08,4.640878881348289e-08,Fib9
ZNF146,0.15524295,1.4407408831909717e-08,4.725642471707557e-08,Fib9
TFB2M,1.0986305,1.4449535311872478e-08,4.738442505127782e-08,Fib9
SP3,-0.0024246161,1.4690876487506422e-08,4.816551585032423e-08,Fib9
TRMT11,0.77071697,1.4879590518315339e-08,4.876362193188215e-08,Fib9
BTG2,0.13109004,1.4879688499149112e-08,4.876362193188215e-08,Fib9
VKORC1L1,0.3754637,1.488988192845526e-08,4.878656080162035e-08,Fib9
FOXRED1,1.15578,1.4896354353379193e-08,4.879730061073711e-08,Fib9
PLEKHM2,0.64047736,1.5063616634857188e-08,4.933463638452906e-08,Fib9
MGST2,0.3812606,1.5087134749423786e-08,4.9401068230964274e-08,Fib9
MPDZ,0.49527872,1.5265213456331145e-08,4.9973453824573136e-08,Fib9
C16orf91,0.83321327,1.5382467496583152e-08,5.034651617962452e-08,Fib9
MBNL1,-0.21564855,1.5554925902486115e-08,5.09000628021584e-08,Fib9
RUFY1,0.21398006,1.5593025720943908e-08,5.101380764348216e-08,Fib9
TIMM29,0.96775895,1.5956902214773675e-08,5.219307951406165e-08,Fib9
SGSH,0.5815077,1.6031524554645387e-08,5.242593396964425e-08,Fib9
RILP,0.8335347,1.6208489814457065e-08,5.299329664294342e-08,Fib9
GTF3C5,0.62693477,1.6270570160154173e-08,5.3184883200589553e-08,Fib9
ZNF524,0.77587664,1.6333095937636556e-08,5.3368528641987e-08,Fib9
ACOT7,1.2825347,1.6333739535272616e-08,5.3368528641987e-08,Fib9
WDR54,0.7709882,1.633846000392544e-08,5.3372535620179873e-08,Fib9
NXF1,0.36910206,1.641858754806957e-08,5.362191817184948e-08,Fib9
GPALPP1,0.5499375,1.6421822141270824e-08,5.362191817184948e-08,Fib9
TNKS1BP1,0.20479587,1.6554539929866556e-08,5.404372674261844e-08,Fib9
DNM2,0.7180343,1.668172868264275e-08,5.4447308894736754e-08,Fib9
PACS1,0.15467353,1.7036801837526672e-08,5.559434908528518e-08,Fib9
SETD7,-0.15590782,1.7141711977728215e-08,5.592474379747938e-08,Fib9
POGZ,0.35169944,1.7176933878277406e-08,5.602768844558774e-08,Fib9
COG6,0.6738008,1.7270108254194286e-08,5.631957804927791e-08,Fib9
KCTD17,1.3043216,1.7279622584645717e-08,5.6338577370429736e-08,Fib9
IARS2,-0.05291244,1.764022324658277e-08,5.750200812879894e-08,Fib9
EEF1B2,0.4264978,1.774850709262625e-08,5.7842638327259644e-08,Fib9
C6orf226,0.5436769,1.7826464463952648e-08,5.808430987348053e-08,Fib9
NDUFA7,0.5763068,1.844662903007768e-08,6.009218563327716e-08,Fib9
ARMC1,0.6961191,1.8489774722876297e-08,6.021989528612696e-08,Fib9
ACLY,0.02588282,1.887412576048535e-08,6.14585953936077e-08,Fib9
GGA1,1.1841031,1.896965139284917e-08,6.175648444709529e-08,Fib9
G0S2,1.5563992,1.900950927699657e-08,6.187305651099992e-08,Fib9
HSDL2,0.28345546,1.9231379510538124e-08,6.258187516477841e-08,Fib9
CGREF1,1.6584604,1.9248734089690043e-08,6.262500814057836e-08,Fib9
DVL3,0.24978258,1.938444531763309e-08,6.305310950316129e-08,Fib9
CCDC92,0.1864356,1.9407766954760582e-08,6.311552911091503e-08,Fib9
CNTN1,-0.013587955,1.9413982200127646e-08,6.31223027047573e-08,Fib9
NPEPPS,0.16763787,1.9585980648855187e-08,6.366798348824495e-08,Fib9
WDR74,0.38421565,1.9735597452171697e-08,6.4140691719558e-08,Fib9
EIF4G3,0.19483808,1.9758812959668846e-08,6.420248201636708e-08,Fib9
CRELD1,1.112659,1.9971296142501768e-08,6.487910433362708e-08,Fib9
AC105942.1,1.3942087,2.014532414895137e-08,6.543053931006425e-08,Fib9
FXYD3,2.3505147,2.07189470879013e-08,6.727931904075092e-08,Fib9
SIKE1,0.46733382,2.0999006284552378e-08,6.817424463263285e-08,Fib9
CHAMP1,0.685126,2.1284126106705082e-08,6.908521595408419e-08,Fib9
ATXN3,0.3526507,2.1316052543120107e-08,6.917414544214142e-08,Fib9
LOXL2,0.62364954,2.136890245193758e-08,6.933092288728686e-08,Fib9
JMJD4,1.2420071,2.1577219093590403e-08,6.999193494470023e-08,Fib9
TARS,0.06312208,2.1740305853059057e-08,7.050598129627962e-08,Fib9
PIP4K2A,0.18798283,2.186127005227632e-08,7.088323074687345e-08,Fib9
PPP1R37,1.7960917,2.198703859260297e-08,7.127589441893259e-08,Fib9
STAG1,0.10946247,2.2075968440906472e-08,7.154899595477326e-08,Fib9
YDJC,1.3554678,2.224025193819313e-08,7.206615366056429e-08,Fib9
MTERF3,0.671203,2.2557999565846274e-08,7.308026370483603e-08,Fib9
DEPTOR,1.0557576,2.278052124154215e-08,7.378550932242501e-08,Fib9
F10,-0.08045908,2.2796825229311098e-08,7.382266384942273e-08,Fib9
PLA2R1,0.3412591,2.2858586421213626e-08,7.400697490123741e-08,Fib9
MYH9,-0.12679581,2.2980354892609366e-08,7.438544627773004e-08,Fib9
SAV1,-0.19441456,2.3372680104322878e-08,7.563934080371441e-08,Fib9
CARS2,0.5894989,2.3655501373873878e-08,7.653839938274168e-08,Fib9
TSPAN17,1.0844792,2.4051820825591524e-08,7.780422768126017e-08,Fib9
OSBPL5,0.77383745,2.4120794579990953e-08,7.801082727278462e-08,Fib9
EPC1,0.10523736,2.4627226662236076e-08,7.963185589874177e-08,Fib9
SLC46A3,1.2791888,2.4761020342825173e-08,8.004753137283694e-08,Fib9
VPS37A,0.45536286,2.4957610543081003e-08,8.066599683570934e-08,Fib9
LTN1,0.53373414,2.5088914697215553e-08,8.106817745267862e-08,Fib9
PPAN,1.4083666,2.5092657479297185e-08,8.106817745267862e-08,Fib9
TRAFD1,0.50124717,2.5544422589334356e-08,8.251026750942743e-08,Fib9
SLC20A1,0.8426946,2.6043866419035936e-08,8.410572083525875e-08,Fib9
CREB1,0.112851776,2.6058718335798974e-08,8.41358957047832e-08,Fib9
CCDC170,1.1431111,2.624438224579165e-08,8.471744268902524e-08,Fib9
MAN1C1,0.16315344,2.6267680299834885e-08,8.477473411789094e-08,Fib9
INPP1,0.4421917,2.672472701050498e-08,8.623156000960364e-08,Fib9
CFAP36,-0.1791627,2.7333231102661632e-08,8.817636855188097e-08,Fib9
ANG,-0.10878669,2.7557627007648844e-08,8.888149335765121e-08,Fib9
TRMT2A,0.935245,2.8270628505909763e-08,9.116188524968791e-08,Fib9
TLNRD1,0.54259545,2.8392198458944494e-08,9.153457818918893e-08,Fib9
SBNO2,1.5341439,2.8511143779019258e-08,9.189865398280633e-08,Fib9
FIBIN,-0.06382666,2.8541923694351957e-08,9.197845663106037e-08,Fib9
ZDHHC9,-0.0787309,2.8781889032060422e-08,9.273219889574413e-08,Fib9
ZDHHC16,0.7602103,2.888468988217124e-08,9.30437869991914e-08,Fib9
CLN8,0.91995746,2.892706816556806e-08,9.31606506913456e-08,Fib9
RIT1,0.79281646,2.9019688265547464e-08,9.341954441648842e-08,Fib9
DCTN1,0.06804622,2.91458876453249e-08,9.380603324533035e-08,Fib9
MAD1L1,0.85071385,2.927394236575974e-08,9.419832939477145e-08,Fib9
RNF8,0.42731088,2.9669239598331315e-08,9.545021795798459e-08,Fib9
SLC30A1,0.7471024,2.9875571341967736e-08,9.609377811087749e-08,Fib9
SPSB1,0.40849268,3.021339456291158e-08,9.715991619967882e-08,Fib9
CPM,2.0846002,3.0318219070979185e-08,9.74764883833313e-08,Fib9
USP11,-0.030948605,3.0513970571283537e-08,9.80852063291995e-08,Fib9
DPH5,0.35717675,3.059592796994478e-08,9.832796123309625e-08,Fib9
IGSF8,0.37103456,3.0686406904934596e-08,9.859799442004122e-08,Fib9
TRIB2,0.53388405,3.081744675414167e-08,9.899821223333628e-08,Fib9
LAPTM4B,-0.10331785,3.0853025891111585e-08,9.909166746987583e-08,Fib9
NT5C2,0.49877885,3.1078953767029486e-08,9.979630413945248e-08,Fib9
RAP2C,0.8738283,3.1137893199261205e-08,9.996454783915825e-08,Fib9
FADS3,0.42130002,3.1251868476703266e-08,1.0030936982173615e-07,Fib9
HOXD11,1.4316041,3.172899142133287e-08,1.0180653748525538e-07,Fib9
CMTM8,2.847183,3.1731648115698907e-08,1.0180653748525538e-07,Fib9
NUDT8,1.3337545,3.174984205072882e-08,1.0184351896784603e-07,Fib9
MTA1,0.3274593,3.249808476857482e-08,1.0422176041150123e-07,Fib9
DNAL4,0.8596274,3.2950801815059334e-08,1.0565144788518709e-07,Fib9
DDX27,0.098072544,3.3792667483202366e-08,1.083280159089016e-07,Fib9
TTR,2.2747874,3.470416556588579e-08,1.112266321902865e-07,Fib9
BMI1,0.20639274,3.4803276716884667e-08,1.1152088354319557e-07,Fib9
VPS13C,0.010530661,3.48831665050928e-08,1.1175343296251942e-07,Fib9
SLC44A2,-0.045299258,3.5078826771127556e-08,1.1235669509938633e-07,Fib9
HEMK1,1.2776746,3.517491004610324e-08,1.1264082829229079e-07,Fib9
CCDC3,0.21557103,3.547152410702195e-08,1.1356686873501579e-07,Fib9
C11orf54,0.41610664,3.5663745669701136e-08,1.1415836443937235e-07,Fib9
PTPRM,0.46713975,3.568366453323495e-08,1.1419819311652291e-07,Fib9
ABCC3,1.383574,3.601654518845329e-08,1.1523936484156347e-07,Fib9
TEX30,1.1435174,3.6243469064173224e-08,1.1594114972884734e-07,Fib9
UCK2,1.7331501,3.631561304442852e-08,1.1614761081525243e-07,Fib9
ADAM17,0.59882736,3.6404471116683984e-08,1.164074306693213e-07,Fib9
FUZ,1.6974176,3.644722590741183e-08,1.1651975214225945e-07,Fib9
SLC25A36,-0.017634582,3.658915527389111e-08,1.1694901586287647e-07,Fib9
POLR2M,0.1413562,3.6987328290924687e-08,1.1819695390039218e-07,Fib9
NOL3,0.90977585,3.740719886285372e-08,1.1950937756342523e-07,Fib9
PPIP5K2,0.4499292,3.741367224276919e-08,1.1950937756342523e-07,Fib9
PTPRG,0.18055035,3.745925638864317e-08,1.1962996891836176e-07,Fib9
WIPF2,0.108992465,3.8104826237902055e-08,1.2166622508025793e-07,Fib9
BST2,0.7533092,3.812826388233059e-08,1.2171561772259138e-07,Fib9
IPO5,-0.1430149,3.824517208120345e-08,1.2206331039289233e-07,Fib9
HIVEP2,0.62691003,3.931109543965968e-08,1.2543910232730345e-07,Fib9
MED25,0.74188775,3.934809139839658e-08,1.2553093068306343e-07,Fib9
HIST1H1C,0.33447158,3.9428995890256546e-08,1.2576277139771744e-07,Fib9
CDCA4,1.3129624,3.9726265667214354e-08,1.2668449020181614e-07,Fib9
HNRNPL,0.2692383,3.976720172311678e-08,1.2678856320613835e-07,Fib9
RPUSD1,1.4481585,3.981862034743734e-08,1.2692600705490513e-07,Fib9
ZNF703,0.21554142,4.0372747492860734e-08,1.2866549508730391e-07,Fib9
CEBPZ,-0.00864162,4.192585665952146e-08,1.3358728837592622e-07,Fib9
FAM208A,0.1443988,4.2015651713264655e-08,1.3384548069241244e-07,Fib9
SRGN,1.6581503,4.2476921604478804e-08,1.3528669255805123e-07,Fib9
ITSN2,0.48934078,4.317721881658816e-08,1.3748843390105986e-07,Fib9
